time,Q1,Q2,Q3,score,doc_filename,doc_category
62.8,TRUE,FALSE,TRUE,2,httpsthreatpost.comanother-rce-vulnerability-patched-in-microsoft-malware-protection-engine126536.txt,security
72.65,TRUE,FALSE,TRUE,2,httpsthreatpost.comanother-rce-vulnerability-patched-in-microsoft-malware-protection-engine126536.txt,security
55.114,FALSE,FALSE,FALSE,0,httpswe.riseup.netriseuphelp+envpn-howto.txt ,security
113.282,FALSE,TRUE,FALSE,1,httpswe.riseup.netriseuphelp+envpn-howto.txt ,security
61.888,FALSE,TRUE,FALSE,1,httpswe.riseup.netriseuphelp+envpn-howto.txt ,security
52.111,FALSE,TRUE,FALSE,1,httpswe.riseup.netriseuphelp+envpn-howto.txt ,security
32.948,FALSE,TRUE,FALSE,1,httpswe.riseup.netriseuphelp+envpn-howto.txt ,security
109.502,FALSE,TRUE,FALSE,1,httpswe.riseup.netriseuphelp+envpn-howto.txt ,security
54.735,FALSE,TRUE,FALSE,1,httpswe.riseup.netriseuphelp+envpn-howto.txt ,security
73.99,FALSE,TRUE,TRUE,2,httpswe.riseup.netriseuphelp+envpn-howto.txt ,security
58.37,TRUE,TRUE,TRUE,3,NDEP71_Choose50Ways_4c_508.txt,health
17.196,FALSE,FALSE,TRUE,1,NDEP71_Choose50Ways_4c_508.txt,health
280.698,FALSE,TRUE,TRUE,2,NDEP71_Choose50Ways_4c_508.txt,health
255.012,FALSE,TRUE,TRUE,2,NDEP71_Choose50Ways_4c_508.txt,health
329.145,FALSE,TRUE,TRUE,2,NDEP71_Choose50Ways_4c_508.txt,health
144.737,TRUE,FALSE,TRUE,2,NIDDK_NIHGas.txt,health
235.535,TRUE,FALSE,TRUE,2,NIDDK_NIHGas.txt,health
653.453,TRUE,TRUE,FALSE,2,NIDDK_NIHGas.txt,health
169.376,TRUE,FALSE,TRUE,2,NIDDK_NIHGas.txt,health
293.789,FALSE,FALSE,TRUE,1,NIDDK_NIHGas.txt,health
61.232,FALSE,FALSE,FALSE,0,NIDDK_NIHGas.txt,health
87.201,TRUE,FALSE,FALSE,1,NIDDK_NIHHUS.txt,health
162.152,TRUE,FALSE,TRUE,2,NIDDK_NIHHUS.txt,health
348.17,TRUE,TRUE,TRUE,3,NIDDK_NIHHUS.txt,health
8.413,FALSE,FALSE,FALSE,0,NIDDK_NIHHUS.txt,health
131.159,TRUE,FALSE,TRUE,2,NIDDK_NIHHUS.txt,health
353.964,TRUE,FALSE,FALSE,1,NIDDK_NIHHUS.txt,health
115.012,TRUE,FALSE,FALSE,1,NIDDK_NIHHUS.txt,health
336.655,TRUE,FALSE,TRUE,2,NIDDK_NIHHUS.txt,health
26.398,TRUE,FALSE,TRUE,2,NIDDK_NIHHUS.txt,health
119.525,TRUE,FALSE,TRUE,2,NIDDK_NIHHUS.txt,health
424.008,TRUE,FALSE,TRUE,2,NIDDK_NIHHUS.txt,health
88.575,TRUE,FALSE,FALSE,1,NIDDK_NIHHUS.txt,health
142.977,TRUE,TRUE,TRUE,3,NIDDK_NIHHUS.txt,health
114.048,TRUE,TRUE,FALSE,2,httpswomensrights.informationactivism.orgenbasicsyour-audience.txt,security
269.498,TRUE,TRUE,FALSE,2,httpswomensrights.informationactivism.orgenbasicsyour-audience.txt,security
531.388,TRUE,TRUE,TRUE,3,httpswomensrights.informationactivism.orgenbasicsyour-audience.txt,security
140.67,FALSE,FALSE,TRUE,1,httpswomensrights.informationactivism.orgenbasicsyour-audience.txt,security
242.742,TRUE,TRUE,TRUE,3,httpswomensrights.informationactivism.orgenbasicsyour-audience.txt,security
129.822,TRUE,TRUE,TRUE,3,httpswomensrights.informationactivism.orgenbasicsyour-audience.txt,security
2.931,TRUE,FALSE,FALSE,1,httpswomensrights.informationactivism.orgenbasicsyour-audience.txt,security
67.64,TRUE,FALSE,TRUE,2,httpswww.digitaltrends.commobilegoogle-feed-personalization-update.txt,security
245.853,TRUE,FALSE,TRUE,2,httpswww.digitaltrends.commobilegoogle-feed-personalization-update.txt,security
338.603,TRUE,FALSE,TRUE,2,httpswww.digitaltrends.commobilegoogle-feed-personalization-update.txt,security
218.688,TRUE,FALSE,TRUE,2,httpswww.digitaltrends.commobilegoogle-feed-personalization-update.txt,security
181.395,TRUE,FALSE,TRUE,2,httpswww.digitaltrends.commobilegoogle-feed-personalization-update.txt,security
68.549,TRUE,FALSE,TRUE,2,httpswww.facebook.comhelp211909018842184helpref=related.txt,security
128.076,TRUE,TRUE,TRUE,3,httpswww.facebook.comhelp211909018842184helpref=related.txt,security
111.708,TRUE,TRUE,TRUE,3,httpswww.facebook.comhelp211909018842184helpref=related.txt,security
111.498,TRUE,TRUE,TRUE,3,httpswww.facebook.comhelp211909018842184helpref=related.txt,security
62.505,TRUE,FALSE,FALSE,1,httpswww.facebook.comhelp211909018842184helpref=related.txt,security
109.409,TRUE,TRUE,TRUE,3,httpswww.facebook.comhelp211909018842184helpref=related.txt,security
74.393,TRUE,TRUE,TRUE,3,httpwww.securence.comwhat-is-encrypted-email.txt,security
168.696,TRUE,FALSE,TRUE,2,httpwww.securence.comwhat-is-encrypted-email.txt,security
99.437,TRUE,TRUE,TRUE,3,httpwww.securence.comwhat-is-encrypted-email.txt,security
155.059,TRUE,TRUE,TRUE,3,httpswww.nowsecure.comblog20170202ignore-common-mobile-app-security-risks-peril.txt,security
122.233,TRUE,TRUE,TRUE,3,httpswww.nowsecure.comblog20170202ignore-common-mobile-app-security-risks-peril.txt,security
130.34,TRUE,TRUE,TRUE,3,httpswww.nowsecure.comblog20170202ignore-common-mobile-app-security-risks-peril.txt,security
122.736,TRUE,TRUE,TRUE,3,httpswww.nowsecure.comblog20170202ignore-common-mobile-app-security-risks-peril.txt,security
226.984,TRUE,TRUE,TRUE,3,httpswww.nowsecure.comblog20170202ignore-common-mobile-app-security-risks-peril.txt,security
109.156,FALSE,TRUE,TRUE,2,httpswww.nowsecure.comblog20170202ignore-common-mobile-app-security-risks-peril.txt,security
10.092,FALSE,FALSE,TRUE,1,httpswww.umb.eduitgetting_servicessecurityanti_virus_tools.txt,security
198.388,TRUE,FALSE,FALSE,1,httpswww.umb.eduitgetting_servicessecurityanti_virus_tools.txt,security
150.756,TRUE,FALSE,FALSE,1,httpswww.umb.eduitgetting_servicessecurityanti_virus_tools.txt,security
82.038,TRUE,FALSE,FALSE,1,httpswww.umb.eduitgetting_servicessecurityanti_virus_tools.txt,security
65.224,TRUE,FALSE,FALSE,1,httpswww.umb.eduitgetting_servicessecurityanti_virus_tools.txt,security
135.677,TRUE,FALSE,FALSE,1,httpswww.umb.eduitgetting_servicessecurityanti_virus_tools.txt,security
74.977,TRUE,FALSE,FALSE,1,httpswww.umb.eduitgetting_servicessecurityanti_virus_tools.txt,security
74.279,FALSE,FALSE,FALSE,0,httpswww.us-cert.govprivacynotification.txt,security
125.246,FALSE,TRUE,FALSE,1,httpswww.us-cert.govprivacynotification.txt,security
109.696,FALSE,TRUE,TRUE,2,httpswww.us-cert.govprivacynotification.txt,security
91.406,FALSE,TRUE,TRUE,2,httpswww.us-cert.govprivacynotification.txt,security
123.387,FALSE,TRUE,TRUE,2,httpswww.us-cert.govprivacynotification.txt,security
58.577,FALSE,FALSE,FALSE,0,httpswww.us-cert.govprivacynotification.txt,security
459.3,TRUE,TRUE,FALSE,2,httpwww.ala.orgadvocacylibrary-privacy-guidelines-library-management-systems.txt,security
77.488,FALSE,FALSE,TRUE,1,httpwww.ala.orgadvocacylibrary-privacy-guidelines-library-management-systems.txt,security
196.43,FALSE,FALSE,FALSE,0,CDCHepBPerinatal-ProtectWhenPregnant.txt,health
70.47,TRUE,FALSE,FALSE,1,CDCHepBPerinatal-ProtectWhenPregnant.txt,health
18.09,TRUE,FALSE,FALSE,1,CDCHepBPerinatal-ProtectWhenPregnant.txt,health
74.566,TRUE,TRUE,FALSE,2,CDCHepBPerinatal-ProtectWhenPregnant.txt,health
173.383,TRUE,TRUE,TRUE,3,CDCHepBPerinatal-ProtectWhenPregnant.txt,health
169.153,TRUE,TRUE,FALSE,2,CDCHepBPerinatal-ProtectWhenPregnant.txt,health
185.118,FALSE,TRUE,FALSE,1,MedlinePlusETRRaynaudsPhenomenon.txt,health
146.647,TRUE,TRUE,TRUE,3,MedlinePlusETRRaynaudsPhenomenon.txt,health
268.793,TRUE,TRUE,FALSE,2,MedlinePlusETRRaynaudsPhenomenon.txt,health
65.115,FALSE,FALSE,FALSE,0,MedlinePlusETRRaynaudsPhenomenon.txt,health
38.278,FALSE,FALSE,FALSE,0,MedlinePlusETRRaynaudsPhenomenon.txt,health
71.168,TRUE,TRUE,TRUE,3,MedlinePlusETRRaynaudsPhenomenon.txt,health
253.441,FALSE,TRUE,TRUE,2,httpwww.ala.orgadvocacylibrary-privacy-guidelines-library-management-systems.txt,security
25.288,FALSE,FALSE,FALSE,0,httpwww.ala.orgadvocacylibrary-privacy-guidelines-library-management-systems.txt,security
56.126,FALSE,TRUE,TRUE,2,httpwww.ala.orgadvocacylibrary-privacy-guidelines-library-management-systems.txt,security
127.838,FALSE,TRUE,TRUE,2,httpwww.ala.orgadvocacylibrary-privacy-guidelines-library-management-systems.txt,security
271.896,TRUE,TRUE,TRUE,3,httpswww.umb.eduitgetting_servicessecurityanti_virus_tools.txt,security
93.993,TRUE,TRUE,TRUE,3,httpswww.umb.eduitgetting_servicessecurityanti_virus_tools.txt,security
345.529,TRUE,TRUE,TRUE,3,httpswww.umb.eduitgetting_servicessecurityanti_virus_tools.txt,security
105.085,FALSE,TRUE,FALSE,1,httpswww.umb.eduitgetting_servicessecurityanti_virus_tools.txt,security
236.466,FALSE,TRUE,TRUE,2,httpswww.umb.eduitgetting_servicessecurityanti_virus_tools.txt,security
45.307,TRUE,FALSE,FALSE,1,httpswww.umb.eduitgetting_servicessecurityanti_virus_tools.txt,security
199.963,TRUE,FALSE,TRUE,2,httpwww.fromdev.com201410best-anti-virus-software.html.txt,security
149.942,TRUE,FALSE,TRUE,2,httpwww.fromdev.com201410best-anti-virus-software.html.txt,security
54.089,FALSE,FALSE,FALSE,0,httpwww.fromdev.com201410best-anti-virus-software.html.txt,security
148.212,TRUE,TRUE,TRUE,3,httpwww.fromdev.com201410best-anti-virus-software.html.txt,security
123.901,FALSE,TRUE,FALSE,1,httpwww.fromdev.com201410best-anti-virus-software.html.txt,security
658.887,TRUE,TRUE,TRUE,3,httpwww.huffingtonpost.com20130604facebook-virus_n_3385395.html.txt,security
120.669,TRUE,TRUE,TRUE,3,httpwww.huffingtonpost.com20130604facebook-virus_n_3385395.html.txt,security
120.345,TRUE,TRUE,TRUE,3,httpwww.huffingtonpost.com20130604facebook-virus_n_3385395.html.txt,security
108.23,TRUE,FALSE,TRUE,2,httpwww.huffingtonpost.com20130604facebook-virus_n_3385395.html.txt,security
72.776,TRUE,TRUE,FALSE,2,httpwww.huffingtonpost.com20130604facebook-virus_n_3385395.html.txt,security
44.064,FALSE,FALSE,FALSE,0,httpwww.huffingtonpost.com20130604facebook-virus_n_3385395.html.txt,security
40.178,FALSE,TRUE,TRUE,2,httpwww.huffingtonpost.com20130604facebook-virus_n_3385395.html.txt,security
249.457,TRUE,TRUE,TRUE,3,httpwww.huffingtonpost.com20130604facebook-virus_n_3385395.html.txt,security
142.867,TRUE,TRUE,TRUE,3,httpwww.illit.co.ukblogprotect-privacy-online.txt,security
116.149,TRUE,TRUE,TRUE,3,httpwww.illit.co.ukblogprotect-privacy-online.txt,security
78.614,FALSE,TRUE,TRUE,2,httpwww.illit.co.ukblogprotect-privacy-online.txt,security
113.085,TRUE,TRUE,TRUE,3,httpwww.illit.co.ukblogprotect-privacy-online.txt,security
94.156,TRUE,FALSE,FALSE,1,httpwww.illit.co.ukblogprotect-privacy-online.txt,security
12.336,FALSE,FALSE,TRUE,1,httpwww.illit.co.ukblogprotect-privacy-online.txt,security
281.642,TRUE,TRUE,TRUE,3,NIMHsocial-phobia-social-anxiety-disorder.txt,health
28.735,TRUE,FALSE,FALSE,1,NIMHsocial-phobia-social-anxiety-disorder.txt,health
120.308,TRUE,TRUE,TRUE,3,NIMHsocial-phobia-social-anxiety-disorder.txt,health
161.931,TRUE,TRUE,TRUE,3,NIMHsocial-phobia-social-anxiety-disorder.txt,health
22.378,TRUE,FALSE,TRUE,2,NIMHsocial-phobia-social-anxiety-disorder.txt,health
223.725,TRUE,TRUE,TRUE,3,NIMHsocial-phobia-social-anxiety-disorder.txt,health
5.139,TRUE,FALSE,TRUE,2,NIMHsocial-phobia-social-anxiety-disorder.txt,health
105.305,TRUE,TRUE,TRUE,3,httpwww.illit.co.ukblogprotect-privacy-online.txt,security
377.511,TRUE,TRUE,TRUE,3,httpwww.phonesreview.co.uk20170228cloudpets-hack-compromises-user-data-voice-recordings.txt,security
92.486,TRUE,FALSE,TRUE,2,httpwww.phonesreview.co.uk20170228cloudpets-hack-compromises-user-data-voice-recordings.txt,security
143.282,TRUE,TRUE,TRUE,3,httpwww.phonesreview.co.uk20170228cloudpets-hack-compromises-user-data-voice-recordings.txt,security
75.1,TRUE,TRUE,TRUE,3,httpwww.phonesreview.co.uk20170228cloudpets-hack-compromises-user-data-voice-recordings.txt,security
206.708,TRUE,TRUE,TRUE,3,httpwww.phonesreview.co.uk20170228cloudpets-hack-compromises-user-data-voice-recordings.txt,security
65.019,TRUE,TRUE,TRUE,3,httpwww.phonesreview.co.uk20170228cloudpets-hack-compromises-user-data-voice-recordings.txt,security
84.799,TRUE,TRUE,TRUE,3,mc500.train.10.txt,stories
127.048,TRUE,TRUE,TRUE,3,mc500.train.10.txt,stories
32.49,TRUE,FALSE,FALSE,1,mc500.train.10.txt,stories
77.841,TRUE,TRUE,FALSE,2,mc500.train.10.txt,stories
70.508,TRUE,TRUE,TRUE,3,mc500.train.10.txt,stories
46.512,FALSE,TRUE,FALSE,1,mc500.train.10.txt,stories
4.308,TRUE,FALSE,FALSE,1,mc500.test.108.txt,stories
78.586,TRUE,TRUE,TRUE,3,mc500.test.108.txt,stories
58.927,TRUE,TRUE,FALSE,2,mc500.test.108.txt,stories
83.084,TRUE,TRUE,TRUE,3,mc500.test.108.txt,stories
33.39,TRUE,TRUE,TRUE,3,mc500.test.108.txt,stories
47.491,TRUE,TRUE,TRUE,3,mc500.test.110.txt,stories
68.982,TRUE,TRUE,FALSE,2,mc500.test.110.txt,stories
6.192,FALSE,FALSE,FALSE,0,mc500.test.110.txt,stories
48.411,TRUE,TRUE,TRUE,3,mc500.test.110.txt,stories
39.294,FALSE,FALSE,FALSE,0,mc500.test.110.txt,stories
60.326,FALSE,FALSE,FALSE,0,mc500.test.110.txt,stories
74.029,TRUE,TRUE,TRUE,3,mc500.test.125.txt,stories
85.612,TRUE,TRUE,TRUE,3,mc500.test.125.txt,stories
68.108,TRUE,TRUE,TRUE,3,mc500.test.125.txt,stories
101.954,TRUE,TRUE,TRUE,3,mc500.test.125.txt,stories
133.151,TRUE,TRUE,FALSE,2,mc500.test.147.txt,stories
104.503,TRUE,TRUE,TRUE,3,mc500.test.147.txt,stories
81.614,TRUE,TRUE,FALSE,2,mc500.test.147.txt,stories
129.373,TRUE,TRUE,TRUE,3,mc500.test.147.txt,stories
111.246,TRUE,TRUE,TRUE,3,mc500.test.147.txt,stories
141.934,FALSE,TRUE,FALSE,1,mc500.test.147.txt,stories
158.975,TRUE,TRUE,FALSE,2,mc500.test.147.txt,stories
93.395,TRUE,TRUE,TRUE,3,mc500.test.37.txt,stories
78.969,TRUE,TRUE,TRUE,3,mc500.test.37.txt,stories
124.781,TRUE,TRUE,TRUE,3,mc500.test.37.txt,stories
1012.934,TRUE,TRUE,TRUE,3,mc500.test.37.txt,stories
62.201,TRUE,TRUE,TRUE,3,mc500.test.37.txt,stories
51.778,TRUE,TRUE,TRUE,3,mc500.test.41.txt,stories
95.767,TRUE,TRUE,TRUE,3,mc500.test.41.txt,stories
29.939,TRUE,FALSE,FALSE,1,mc500.test.41.txt,stories
80.393,TRUE,TRUE,TRUE,3,mc500.test.41.txt,stories
63.187,TRUE,TRUE,TRUE,3,mc500.test.41.txt,stories
60.076,TRUE,TRUE,TRUE,3,mc500.test.41.txt,stories
73.008,TRUE,TRUE,TRUE,3,mc500.test.41.txt,stories
43.024,TRUE,TRUE,TRUE,3,mc500.test.6.txt,stories
69.421,TRUE,TRUE,TRUE,3,mc500.test.6.txt,stories
435.64,TRUE,TRUE,TRUE,3,mc500.test.6.txt,stories
47.317,TRUE,TRUE,TRUE,3,mc500.test.6.txt,stories
77.078,TRUE,TRUE,TRUE,3,mc500.test.6.txt,stories
94.553,FALSE,TRUE,TRUE,2,mc500.test.6.txt,stories
286.33,TRUE,TRUE,TRUE,3,mc500.test.6.txt,stories
281.769,FALSE,TRUE,FALSE,1,mc500.test.68.txt,stories
40.717,FALSE,TRUE,TRUE,2,mc500.test.68.txt,stories
1059.962,FALSE,FALSE,FALSE,0,mc500.test.68.txt,stories
67.248,FALSE,TRUE,FALSE,1,mc500.test.68.txt,stories
208.315,FALSE,TRUE,FALSE,1,mc500.test.68.txt,stories
69.727,FALSE,TRUE,FALSE,1,mc500.test.68.txt,stories
77.669,NA,TRUE,FALSE,1,mc500.test.91.txt,stories
69.483,NA,TRUE,FALSE,1,mc500.test.91.txt,stories
83.123,NA,TRUE,FALSE,1,mc500.test.91.txt,stories
58.187,NA,TRUE,FALSE,1,mc500.test.91.txt,stories
57.761,NA,TRUE,FALSE,1,mc500.test.91.txt,stories
487.005,NA,NA,NA,0,mc500.test.98.txt,stories
73.475,TRUE,FALSE,FALSE,1,mc500.test.98.txt,stories
51.278,FALSE,FALSE,FALSE,0,mc500.test.98.txt,stories
15.195,NA,NA,NA,0,mc500.test.98.txt,stories
57.346,TRUE,FALSE,FALSE,1,mc500.test.98.txt,stories
139.504,NA,NA,NA,0,mc500.test.98.txt,stories
43.845,TRUE,FALSE,FALSE,1,mc500.test.98.txt,stories
28.582,NA,NA,NA,0,mc500.test.98.txt,stories
102.027,NA,NA,NA,0,mc500.test.98.txt,stories
44.346,TRUE,FALSE,FALSE,1,mc500.test.98.txt,stories
67.256,TRUE,FALSE,FALSE,1,mc500.test.98.txt,stories
193.817,NA,NA,NA,0,mc500.test.98.txt,stories
35.236,NA,NA,NA,0,mc500.test.98.txt,stories
171.443,FALSE,FALSE,FALSE,0,httpwww.phonesreview.co.uk20170228cloudpets-hack-compromises-user-data-voice-recordings.txt,security
308.964,TRUE,TRUE,TRUE,3,httpwww.securence.comwhat-is-encrypted-email.txt,security
42.233,TRUE,FALSE,TRUE,2,httpwww.securence.comwhat-is-encrypted-email.txt,security
85.655,TRUE,FALSE,TRUE,2,httpwww.securence.comwhat-is-encrypted-email.txt,security
84.942,TRUE,FALSE,TRUE,2,httpwww.securence.comwhat-is-encrypted-email.txt,security
46.798,TRUE,FALSE,TRUE,2,httpwww.securence.comwhat-is-encrypted-email.txt,security
10.943,FALSE,FALSE,FALSE,0,httpwww.securence.comwhat-is-encrypted-email.txt,security
92.898,TRUE,FALSE,FALSE,1,mc500.train.100.txt,stories
90.108,TRUE,TRUE,TRUE,3,mc500.train.100.txt,stories
45.044,TRUE,TRUE,TRUE,3,mc500.train.100.txt,stories
118.083,TRUE,TRUE,TRUE,3,mc500.train.100.txt,stories
49.344,TRUE,FALSE,TRUE,2,mc500.train.100.txt,stories
52.242,TRUE,TRUE,TRUE,3,mc500.train.116.txt,stories
20.44,TRUE,TRUE,TRUE,3,mc500.train.116.txt,stories
60.038,TRUE,TRUE,TRUE,3,mc500.train.116.txt,stories
4.649,TRUE,FALSE,TRUE,2,mc500.train.116.txt,stories
50.375,TRUE,TRUE,TRUE,3,mc500.train.116.txt,stories
23.772,TRUE,FALSE,TRUE,2,mc500.train.116.txt,stories
9.18,TRUE,TRUE,TRUE,3,mc500.train.116.txt,stories
58.305,TRUE,TRUE,TRUE,3,mc500.train.121.txt,stories
4.631,TRUE,FALSE,FALSE,1,mc500.train.121.txt,stories
99.065,TRUE,TRUE,TRUE,3,mc500.train.121.txt,stories
28.506,FALSE,TRUE,FALSE,1,mc500.train.121.txt,stories
152.677,TRUE,TRUE,TRUE,3,mc500.train.121.txt,stories
48.731,TRUE,TRUE,TRUE,3,mc500.train.134.txt,stories
4.574,FALSE,FALSE,TRUE,1,mc500.train.134.txt,stories
132.276,TRUE,TRUE,TRUE,3,mc500.train.134.txt,stories
51.836,TRUE,TRUE,TRUE,3,mc500.train.134.txt,stories
132.674,TRUE,TRUE,FALSE,2,mc500.train.134.txt,stories
64.042,TRUE,TRUE,TRUE,3,mc500.train.134.txt,stories
116.343,TRUE,TRUE,TRUE,3,mc500.train.134.txt,stories
52.785,TRUE,TRUE,TRUE,3,mc500.train.148.txt,stories
43.269,TRUE,TRUE,TRUE,3,mc500.train.148.txt,stories
86.171,TRUE,TRUE,FALSE,2,mc500.train.148.txt,stories
67.37,TRUE,TRUE,FALSE,2,mc500.train.148.txt,stories
31.491,TRUE,TRUE,TRUE,3,mc500.train.148.txt,stories
74.278,TRUE,TRUE,TRUE,3,mc500.train.180.txt,stories
44.852,TRUE,TRUE,TRUE,3,mc500.train.180.txt,stories
89.469,TRUE,TRUE,TRUE,3,mc500.train.180.txt,stories
95.975,TRUE,TRUE,TRUE,3,mc500.train.180.txt,stories
118.448,TRUE,TRUE,TRUE,3,mc500.train.180.txt,stories
217.283,FALSE,FALSE,FALSE,0,mc500.train.180.txt,stories
67.38,TRUE,TRUE,FALSE,2,mc500.train.182.txt,stories
95.384,TRUE,TRUE,FALSE,2,mc500.train.182.txt,stories
50.028,TRUE,TRUE,FALSE,2,mc500.train.182.txt,stories
178.983,TRUE,TRUE,TRUE,3,mc500.train.182.txt,stories
128.186,TRUE,TRUE,FALSE,2,mc500.train.182.txt,stories
29.444,TRUE,TRUE,TRUE,3,mc500.train.182.txt,stories
78.279,TRUE,TRUE,TRUE,3,mc500.train.185.txt,stories
78.072,TRUE,TRUE,TRUE,3,mc500.train.185.txt,stories
45.83,FALSE,TRUE,TRUE,2,mc500.train.185.txt,stories
63.97,FALSE,TRUE,TRUE,2,mc500.train.185.txt,stories
86.167,TRUE,TRUE,TRUE,3,mc500.train.185.txt,stories
63.082,FALSE,FALSE,FALSE,0,mc500.train.203.txt,stories
352.139,NA,NA,NA,0,mc500.train.203.txt,stories
79.501,FALSE,FALSE,FALSE,0,mc500.train.203.txt,stories
49.332,NA,NA,NA,0,mc500.train.203.txt,stories
782.454,FALSE,FALSE,FALSE,0,mc500.train.203.txt,stories
52.813,NA,NA,NA,0,mc500.train.203.txt,stories
44.984,NA,NA,NA,0,mc500.train.203.txt,stories
62.157,FALSE,FALSE,FALSE,0,mc500.train.203.txt,stories
107.67,FALSE,FALSE,FALSE,0,mc500.train.203.txt,stories
91.005,NA,NA,NA,0,mc500.train.203.txt,stories
248.84,NA,NA,NA,0,mc500.train.203.txt,stories
14.603,FALSE,FALSE,FALSE,0,mc500.train.203.txt,stories
44.888,NA,NA,NA,0,mc500.train.203.txt,stories
818.642,TRUE,TRUE,TRUE,3,mc500.train.204.txt,stories
41.459,TRUE,FALSE,FALSE,1,mc500.train.204.txt,stories
132.642,TRUE,TRUE,FALSE,2,mc500.train.204.txt,stories
67.929,TRUE,TRUE,FALSE,2,mc500.train.204.txt,stories
70.292,TRUE,TRUE,TRUE,3,mc500.train.204.txt,stories
59.103,TRUE,TRUE,TRUE,3,mc500.train.226.txt,stories
78.858,TRUE,TRUE,TRUE,3,mc500.train.226.txt,stories
109.669,FALSE,TRUE,TRUE,2,mc500.train.226.txt,stories
101.018,FALSE,TRUE,FALSE,1,mc500.train.226.txt,stories
117.911,TRUE,TRUE,TRUE,3,mc500.train.226.txt,stories
89.997,FALSE,TRUE,TRUE,2,mc500.train.226.txt,stories
61.681,TRUE,TRUE,TRUE,3,mc500.train.230.txt,stories
38.263,TRUE,TRUE,TRUE,3,mc500.train.230.txt,stories
86.777,TRUE,TRUE,TRUE,3,mc500.train.230.txt,stories
121.709,TRUE,TRUE,TRUE,3,mc500.train.230.txt,stories
188.957,TRUE,TRUE,FALSE,2,mc500.train.230.txt,stories
77.508,TRUE,TRUE,TRUE,3,mc500.train.230.txt,stories
73.747,TRUE,TRUE,TRUE,3,mc500.train.230.txt,stories
52.899,NA,NA,NA,0,mc500.train.231.txt,stories
119.036,NA,NA,NA,0,mc500.train.231.txt,stories
45.106,NA,NA,NA,0,mc500.train.231.txt,stories
81.894,TRUE,TRUE,NA,2,mc500.train.264.txt,stories
133.352,TRUE,TRUE,NA,2,mc500.train.264.txt,stories
127.845,TRUE,TRUE,NA,2,mc500.train.264.txt,stories
92.014,TRUE,TRUE,NA,2,mc500.train.264.txt,stories
64.8,TRUE,TRUE,NA,2,mc500.train.264.txt,stories
82.18,TRUE,TRUE,NA,2,mc500.train.264.txt,stories
65.325,TRUE,TRUE,NA,2,mc500.train.264.txt,stories
65.095,TRUE,TRUE,TRUE,3,mc500.train.293.txt,stories
68.258,TRUE,TRUE,TRUE,3,mc500.train.293.txt,stories
49.189,TRUE,TRUE,TRUE,3,mc500.train.293.txt,stories
46.416,TRUE,TRUE,TRUE,3,mc500.train.293.txt,stories
62.533,TRUE,FALSE,TRUE,2,mc500.train.293.txt,stories
273.294,TRUE,TRUE,TRUE,3,mc500.train.293.txt,stories
70.455,TRUE,TRUE,TRUE,3,mc500.train.293.txt,stories
79.619,FALSE,TRUE,TRUE,2,mc500.train.61.txt,stories
77.387,FALSE,TRUE,TRUE,2,mc500.train.61.txt,stories
52.463,FALSE,TRUE,TRUE,2,mc500.train.61.txt,stories
2592.997,FALSE,TRUE,TRUE,2,mc500.train.61.txt,stories
64.09,FALSE,TRUE,TRUE,2,mc500.train.61.txt,stories
39.531,FALSE,TRUE,TRUE,2,mc500.train.61.txt,stories
94.618,FALSE,TRUE,TRUE,2,mc500.train.61.txt,stories
99.236,FALSE,TRUE,FALSE,1,mc500.train.66.txt,stories
89.101,FALSE,TRUE,FALSE,1,mc500.train.66.txt,stories
87.256,FALSE,TRUE,FALSE,1,mc500.train.66.txt,stories
52.448,FALSE,TRUE,FALSE,1,mc500.train.66.txt,stories
27.704,FALSE,TRUE,FALSE,1,mc500.train.66.txt,stories
7.419,FALSE,TRUE,FALSE,1,mc500.train.66.txt,stories
135.636,FALSE,FALSE,TRUE,1,mc500.train.89.txt,stories
408.612,FALSE,FALSE,TRUE,1,mc500.train.89.txt,stories
74.682,FALSE,TRUE,TRUE,2,mc500.train.89.txt,stories
80.175,FALSE,FALSE,TRUE,1,mc500.train.89.txt,stories
46.917,TRUE,FALSE,TRUE,2,mc500.train.89.txt,stories
87.932,TRUE,FALSE,TRUE,2,mc500.train.89.txt,stories
36.968,TRUE,TRUE,TRUE,3,mc500.train.89.txt,stories
101.333,TRUE,TRUE,TRUE,3,mc500.train.93.txt,stories
74.211,TRUE,FALSE,TRUE,2,mc500.train.93.txt,stories
170.175,TRUE,FALSE,TRUE,2,mc500.train.93.txt,stories
35.988,TRUE,FALSE,FALSE,1,mc500.train.93.txt,stories
23.106,TRUE,FALSE,TRUE,2,mc500.train.93.txt,stories
28.504,TRUE,FALSE,FALSE,1,mc500.train.93.txt,stories
277.357,TRUE,FALSE,TRUE,2,ETRLeadPoisoningParents.txt,health
451.446,TRUE,FALSE,TRUE,2,ETRLeadPoisoningParents.txt,health
387.745,TRUE,TRUE,TRUE,3,ETRLeadPoisoningParents.txt,health
285.76,TRUE,FALSE,TRUE,2,ETRLeadPoisoningParents.txt,health
46.769,TRUE,FALSE,TRUE,2,ETRLeadPoisoningParents.txt,health
224.892,TRUE,FALSE,TRUE,2,ETRLeadPoisoningParents.txt,health
87.648,TRUE,TRUE,TRUE,3,httpwww.securence.comwhat-is-encrypted-email.txt,security
